airline,flightNumber,origin,destination,daysOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
Air India,854,Pune,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:55,00:10,2022-03-29,2022-10-24
Air India,472,Udaipur,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,16:30,2022-03-29,2022-10-24
Air India,3427,Guwahati,Delhi,"Tuesday,Friday",09:45,12:15,2022-04-01,2022-10-24
Air India,892,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:20,22:05,2022-03-29,2022-10-24
Air India,892,Guwahati,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:30,22:15,2022-10-25,2023-03-27
Air India,822,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,17:15,2022-03-29,2022-10-24
Air India,822,Jammu,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,17:00,2022-10-25,2023-03-27
Air India,482,Bhopal,Delhi,"Sunday,Tuesday,Thursday,Saturday",08:20,12:50,2022-10-25,2023-03-26
Air India,884,Goa,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",01:15,03:40,2022-03-29,2022-10-24
Air India,884,Goa,Delhi,"Sunday,Tuesday,Wednesday,Saturday",16:55,19:30,2022-10-25,2023-03-25
Air India,769,Kolkata,Delhi,"Monday,Wednesday,Thursday",04:55,07:10,2022-03-31,2022-10-23
Air India,763,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,09:15,2022-03-29,2022-10-24
Air India,701,Kolkata,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:50,2022-03-29,2022-10-24
Air India,3426,Srinagar,Delhi,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",09:25,11:00,2022-03-29,2022-10-24
Air India,828,Srinagar,Delhi,"Monday,Wednesday,Saturday",11:25,13:00,2022-03-29,2022-10-22
Air India,826,Srinagar,Delhi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:25,14:05,2022-03-29,2022-10-24
Air India,828,Srinagar,Delhi,Friday,12:30,14:00,2022-04-04,2022-10-24
Air India,427,Delhi,Varanasi,"Sunday,Wednesday,Friday",17:15,18:40,2022-03-30,2022-10-24
Air India,406,Delhi,Varanasi,"Monday,Thursday,Saturday",09:25,10:50,2022-10-25,2023-03-26
Air India,427,Delhi,Varanasi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:25,18:55,2022-10-25,2023-03-27
Air India,433,Gaya,Varanasi,"Monday,Wednesday,Friday,Saturday",14:15,14:50,2022-03-29,2022-10-24
Air India,405,Khajuraho,Varanasi,"Monday,Thursday,Saturday",13:55,15:15,2022-10-25,2023-03-26
Air India,691,Kolkata,Varanasi,"Sunday,Tuesday,Friday",15:55,17:25,2022-05-16,2022-10-24
Air India,679,Mumbai,Mangalore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,11:45,2022-03-29,2022-10-24
Air India,780,Hyderabad,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:40,2022-07-01,2022-10-24
Air India,473,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:40,20:55,2022-03-29,2022-10-24
Air India,473,Delhi,Bhubaneswar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,18:30,2022-10-25,2023-03-27
Air India,519,Surat,Bhubaneswar,"Thursday,Saturday",16:35,19:00,2022-03-29,2022-06-28
Air India,776,Kolkata,Bhubaneswar,"Monday,Tuesday,Friday,Saturday",09:10,11:50,2022-07-01,2022-10-24
Air India,581,Mumbai,Calicut,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,08:55,2022-03-29,2022-10-24
Air India,425,Kannur International Airport,Calicut,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,18:35,2022-10-25,2023-03-27
Air India,641,Delhi,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:30,01:20,2022-03-29,2022-10-24
Air India,627,Mumbai,Nagpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:35,07:20,2022-03-29,2022-10-24
Air India,629,Mumbai,Nagpur,"Tuesday,Wednesday,Friday,Saturday",19:00,20:35,2022-03-29,2022-10-24
Air India,441,Delhi,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,19:35,2022-03-29,2022-10-24
Air India,441,Delhi,Aurangabad,"Sunday,Wednesday",17:10,19:00,2022-10-26,2023-03-25
Air India,605,Mumbai,Aurangabad,"Tuesday,Thursday,Saturday",05:25,07:00,2022-03-29,2022-10-23
Air India,442,Mumbai,Aurangabad,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:25,16:45,2022-03-29,2022-10-24
Air India,606,Udaipur,Aurangabad,"Tuesday,Thursday,Saturday",10:00,11:20,2022-03-29,2022-10-23
Air India,403,Delhi,Rajkot,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,14:35,2022-03-29,2022-10-24
Air India,403,Delhi,Rajkot,"Monday,Wednesday",14:00,15:50,2022-10-27,2023-03-25
Air India,601,Mumbai,Rajkot,"Sunday,Monday,Wednesday,Friday",05:00,06:10,2022-03-30,2022-10-24
Air India,655,Mumbai,Rajkot,"Monday,Wednesday,Thursday,Saturday",15:40,16:40,2022-03-29,2022-10-23
Air India,721,Kolkata,Bagdogra,"Tuesday,Thursday,Saturday",13:40,14:55,2022-03-29,2022-10-23
Air India,433,Delhi,Gaya,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,13:40,2022-03-29,2022-10-24
Air India,641,Delhi,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:30,01:20,2022-03-29,2022-10-24
Air India,627,Mumbai,MIHAN,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:35,07:20,2022-03-29,2022-10-24
Air India,629,Mumbai,MIHAN,"Tuesday,Wednesday,Friday,Saturday",19:00,20:35,2022-03-29,2022-10-24
Air India,709,Kolkata,Dimapur,"Sunday,Monday,Tuesday,Wednesday,Saturday",11:20,12:55,2022-03-29,2022-10-22
Air India,709,Kolkata,Dimapur,Thursday,13:00,14:30,2022-04-03,2022-10-23
Air India,811,Delhi,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,19:40,2022-03-29,2022-10-24
Air India,811,Delhi,Lucknow,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:00,19:15,2022-10-25,2023-03-27
Air India,625,Mumbai,Lucknow,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:05,10:25,2022-03-29,2022-10-24
Air India,565,Bengaluru,Lucknow,Friday,13:50,16:20,2022-10-25,2023-03-27
Air India,565,Bengaluru,Lucknow,"Thursday,Saturday",13:50,16:20,2022-10-25,2023-03-27
Air India,565,Bengaluru,Lucknow,Monday,15:30,16:20,2022-10-25,2023-03-27
Air India,466,Thiruvananthapuram,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,06:50,2022-03-29,2022-10-24
Air India,512,Delhi,Kochi,"Sunday,Wednesday,Friday,Saturday",11:10,14:15,2022-10-25,2023-03-27
Air India,465,Delhi,Kochi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,21:05,2022-10-25,2023-03-27
Air India,618,Hyderabad,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,18:40,2022-03-29,2022-10-24
Air India,618,Hyderabad,Mumbai,"Tuesday,Saturday",17:40,19:25,2022-10-25,2023-03-24
Air India,668,Thiruvananthapuram,Mumbai,"Sunday,Tuesday,Friday",20:15,22:25,2022-03-30,2022-10-24
Air India,624,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:15,2022-03-29,2022-10-24
Air India,805,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:10,2022-03-29,2022-10-24
Air India,887,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:50,09:00,2022-10-25,2023-03-27
Air India,537,Delhi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:00,19:15,2022-10-25,2023-03-27
Air India,628,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,09:20,2022-03-29,2022-10-24
Air India,630,Nagpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,23:05,2022-03-29,2022-10-24
Air India,448,Aurangabad,Mumbai,"Monday,Wednesday,Friday",20:20,21:35,2022-10-27,2023-03-27
Air India,602,Rajkot,Mumbai,"Sunday,Monday,Wednesday,Friday",06:40,07:50,2022-03-30,2022-10-24
Air India,656,Rajkot,Mumbai,"Monday,Wednesday,Thursday,Saturday",17:15,18:40,2022-03-29,2022-10-23
Air India,628,MIHAN,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,09:20,2022-03-29,2022-10-24
Air India,630,MIHAN,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:10,23:05,2022-03-29,2022-10-24
Air India,626,Lucknow,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:05,13:25,2022-03-29,2022-10-24
Air India,682,Kochi,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,10:15,2022-03-29,2022-10-24
Air India,651,Visakhapatnam,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,16:25,2022-03-29,2022-10-24
Air India,653,Visakhapatnam,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday",21:30,23:40,2022-03-30,2022-10-23
Air India,732,Patna,Mumbai,"Monday,Wednesday,Thursday,Saturday",21:10,22:55,2022-03-29,2022-10-23
Air India,646,Jodhpur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:55,13:35,2022-03-29,2022-10-24
Air India,612,Jaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:00,15:50,2022-03-29,2022-10-24
Air India,636,Indore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:05,18:15,2022-03-29,2022-10-24
Air India,708,Indore,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:30,2022-10-26,2023-03-26
Air India,644,Udaipur,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,17:50,2022-03-29,2022-10-24
Air India,694,Hubli,Mumbai,"Sunday,Wednesday,Thursday,Saturday",11:00,12:00,2022-03-29,2022-10-23
Air India,507,Hubli,Mumbai,"Monday,Tuesday,Friday",13:55,14:15,2022-03-31,2022-10-24
Air India,658,Coimbatore,Mumbai,"Sunday,Tuesday,Thursday",13:30,15:25,2022-10-26,2023-03-26
Air India,632,Bhopal,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,21:30,2022-10-25,2023-03-26
Air India,664,Goa,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:35,2022-03-29,2022-10-24
Air India,676,Kolkata,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,12:20,2022-03-29,2022-10-24
Air India,648,Jamnagar,Mumbai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,13:55,2022-03-29,2022-10-24
Air India,648,Jamnagar,Mumbai,"Sunday,Tuesday,Thursday,Saturday",09:00,10:10,2022-10-28,2023-03-26
Air India,521,Hyderabad,Visakhapatnam,"Sunday,Tuesday,Thursday,Saturday",13:20,14:30,2022-10-25,2023-03-26
Air India,451,Delhi,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,17:15,2022-03-29,2022-10-24
Air India,652,Mumbai,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday",19:00,20:50,2022-03-30,2022-10-23
Air India,651,Raipur,Visakhapatnam,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:30,13:35,2022-03-29,2022-10-24
Air India,479,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15,22:20,2022-03-29,2022-10-24
Air India,479,Delhi,Amritsar,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,21:50,2022-10-25,2023-03-27
Air India,649,Mumbai,Amritsar,"Friday,Saturday",07:15,10:05,2022-03-29,2022-10-24
Air India,725,Patna,Amritsar,"Monday,Wednesday,Thursday,Saturday",10:55,13:15,2022-03-29,2022-10-23
Air India,816,Nanded,Amritsar,"Friday,Saturday",14:30,16:30,2022-03-29,2022-10-24
Air India,445,Delhi,Leh,"Sunday,Monday,Wednesday,Friday",07:50,09:30,2022-10-26,2023-03-27
Air India,445,Delhi,Leh,Saturday,08:00,09:30,2022-10-25,2023-03-21
Air India,450,Jammu,Leh,"Sunday,Thursday,Saturday",10:15,11:15,2022-03-29,2022-10-23
Air India,889,Guwahati,Imphal,"Monday,Saturday",12:45,13:45,2022-03-29,2022-10-20
Air India,889,Guwahati,Imphal,"Sunday,Tuesday,Wednesday,Thursday,Friday",12:45,13:45,2022-03-30,2022-10-24
Air India,714,Aizwal,Imphal,"Monday,Wednesday",14:00,15:00,2022-10-27,2023-03-25
Air India,713,Kolkata,Imphal,"Monday,Tuesday,Wednesday",10:20,11:45,2022-03-31,2022-10-22
Air India,715,Kolkata,Imphal,Thursday,11:20,12:40,2022-04-03,2022-10-23
Air India,3719,Kolkata,Imphal,Friday,11:20,12:25,2022-04-04,2022-10-24
Air India,713,Kolkata,Imphal,Friday,13:00,14:20,2022-04-04,2022-10-24
Air India,3713,Kolkata,Imphal,Tuesday,15:00,16:05,2022-04-01,2022-10-21
Air India,407,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45,15:25,2022-03-29,2022-10-24
Air India,415,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:45,18:25,2022-03-29,2022-10-24
Air India,407,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,11:20,2022-10-25,2023-03-27
Air India,415,Delhi,Patna,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:20,18:45,2022-10-25,2023-03-27
Air India,673,Mumbai,Patna,"Monday,Wednesday,Thursday,Saturday",08:20,10:20,2022-03-29,2022-10-23
Air India,573,Bengaluru,Patna,Friday,07:30,10:05,2022-10-25,2023-03-27
Air India,573,Bengaluru,Patna,Monday,11:25,10:05,2022-10-25,2023-03-27
Air India,475,Delhi,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:55,14:15,2022-03-29,2022-10-24
Air India,475,Delhi,Jodhpur,"Monday,Wednesday,Friday",11:00,16:15,2022-10-27,2023-03-27
Air India,645,Mumbai,Jodhpur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:20,2022-03-29,2022-10-24
Air India,568,Hyderabad,Dehradun,Tuesday,06:35,09:10,2022-10-28,2023-03-24
Air India,688,Mumbai,Dehradun,"Sunday,Tuesday,Friday",08:20,10:15,2022-03-30,2022-10-24
Air India,568,Bengaluru,Dehradun,Saturday,08:55,11:40,2022-10-25,2023-03-21
Air India,531,Delhi,Ahmedabad,"Sunday,Tuesday,Thursday,Friday",16:40,18:05,2022-10-26,2023-03-27
Air India,531,Delhi,Ahmedabad,"Monday,Wednesday,Saturday",20:15,21:35,2022-10-25,2023-03-25
Air India,491,Delhi,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,12:55,2022-03-29,2022-10-24
Air India,491,Delhi,Jaipur,"Tuesday,Friday",14:10,15:00,2022-10-28,2023-03-27
Air India,611,Mumbai,Jaipur,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:10,13:15,2022-03-29,2022-10-24
Air India,515,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,10:30,2022-03-29,2022-10-24
Air India,515,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,10:30,2022-03-29,2022-10-24
Air India,515,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:55,10:30,2022-03-29,2022-10-24
Air India,568,Hyderabad,Bengaluru,Saturday,07:00,08:00,2022-10-25,2023-03-21
Air India,502,Delhi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:30,16:15,2022-03-29,2022-10-24
Air India,801,Delhi,Bengaluru,"Monday,Tuesday,Thursday,Friday,Saturday",19:25,21:55,2022-03-29,2022-10-24
Air India,504,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,23:15,2022-03-29,2022-10-24
Air India,504,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:30,23:15,2022-03-29,2022-10-24
Air India,803,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:35,08:20,2022-10-25,2023-03-27
Air India,501,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,19:55,2022-10-25,2023-03-27
Air India,588,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",00:15,01:15,2022-03-29,2022-10-24
Air India,588,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",00:15,01:15,2022-03-29,2022-10-24
Air India,639,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:05,2022-03-29,2022-10-24
Air India,639,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:10,2022-03-29,2022-10-24
Air India,544,Hyderabad,Vijayawada,"Sunday,Wednesday,Friday",15:50,16:55,2022-03-30,2022-10-24
Air India,467,Delhi,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:45,20:00,2022-03-29,2022-10-24
Air India,459,Delhi,Vijayawada,"Monday,Wednesday,Friday",05:55,08:20,2022-10-27,2023-03-27
Air India,467,Delhi,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:30,19:20,2022-10-25,2023-03-27
Air India,636,Delhi,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:05,16:30,2022-03-29,2022-10-24
Air India,421,Delhi,Indore,"Monday,Wednesday,Friday",13:55,15:30,2022-10-27,2023-03-27
Air India,635,Mumbai,Indore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:25,2022-03-29,2022-10-24
Air India,819,Delhi,Vadodara,"Wednesday,Thursday,Saturday",16:35,18:20,2022-10-25,2023-03-26
Air India,531,Ahmedabad,Vadodara,"Sunday,Tuesday,Friday",19:45,20:20,2022-10-26,2023-03-27
Air India,469,Delhi,Raipur,"Monday,Tuesday,Thursday,Saturday",06:30,08:25,2022-10-25,2023-03-26
Air India,483,Delhi,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:45,2022-10-25,2023-03-27
Air India,651,Mumbai,Raipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50,11:50,2022-03-29,2022-10-24
Air India,621,Mumbai,Chandigarh,"Sunday,Monday,Tuesday,Wednesday,Thursday",05:55,08:30,2022-03-30,2022-10-23
Air India,457,Leh,Chandigarh,"Monday,Friday",08:55,09:35,2022-03-31,2022-10-24
Air India,3415,Leh,Chandigarh,"Tuesday,Friday",09:30,08:50,2022-04-01,2022-10-24
Air India,814,Pune,Chandigarh,"Sunday,Tuesday,Thursday",12:40,14:55,2022-03-30,2022-10-23
Air India,853,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,21:00,2022-03-29,2022-10-24
Air India,851,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:45,08:40,2022-10-25,2023-03-27
Air India,853,Delhi,Pune,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:10,09:45,2022-10-25,2023-03-27
Air India,471,Delhi,Udaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,14:35,2022-03-29,2022-10-24
Air India,471,Delhi,Udaipur,"Monday,Thursday,Friday",13:20,14:35,2022-10-27,2023-03-27
Air India,643,Mumbai,Udaipur,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,15:40,2022-03-29,2022-10-24
Air India,542,Hyderabad,Tirupati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:35,13:35,2022-03-29,2022-10-24
Air India,542,Delhi,Tirupati,"Monday,Wednesday,Friday",06:50,09:20,2022-10-27,2023-03-27
Air India,891,Delhi,Guwahati,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,18:45,2022-03-29,2022-10-24
Air India,890,Imphal,Guwahati,"Sunday,Tuesday,Wednesday,Thursday,Friday",14:20,15:15,2022-03-30,2022-10-24
Air India,3427,Dibrugarh,Guwahati,"Tuesday,Friday",08:10,09:15,2022-04-01,2022-10-24
Air India,3427,Dibrugarh,Guwahati,"Tuesday,Friday",08:10,09:15,2022-10-28,2023-03-27
Air India,780,Kolkata,Guwahati,"Monday,Tuesday,Friday,Saturday",16:45,18:10,2022-07-01,2022-10-24
Air India,546,Hyderabad,Chennai,"Sunday,Monday,Wednesday,Thursday,Friday,Saturday",21:15,22:35,2022-03-29,2022-10-24
Air India,546,Hyderabad,Chennai,Tuesday,22:40,23:55,2022-04-01,2022-10-21
Air India,546,Hyderabad,Chennai,"Friday,Saturday",15:55,17:00,2022-10-25,2023-03-27
Air India,540,Delhi,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,23:35,2022-03-29,2022-10-24
Air India,553,Delhi,Chennai,"Sunday,Tuesday,Thursday,Saturday",17:10,19:40,2022-10-25,2023-03-26
Air India,510,Kochi,Chennai,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:05,18:55,2022-03-29,2022-10-24
Air India,510,Kochi,Chennai,Monday,18:45,18:55,2022-03-29,2022-10-24
Air India,570,Mumbai,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:20,07:30,2022-03-29,2022-10-24
Air India,765,Kolkata,Chennai,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,17:05,2022-05-15,2022-10-24
Air India,693,Mumbai,Hubli,"Wednesday,Thursday,Saturday",09:25,10:25,2022-03-29,2022-10-23
Air India,508,Mumbai,Hubli,"Monday,Tuesday,Friday",15:05,16:15,2022-03-31,2022-10-24
Air India,713,Imphal,Aizwal,"Monday,Tuesday,Wednesday",12:20,13:00,2022-03-31,2022-10-22
Air India,715,Imphal,Aizwal,Thursday,13:15,13:55,2022-04-03,2022-10-23
Air India,713,Imphal,Aizwal,"Monday,Wednesday",12:15,13:00,2022-10-27,2023-03-25
Air India,715,Kolkata,Aizwal,Saturday,10:20,11:40,2022-03-29,2022-10-18
Air India,3722,Kolkata,Aizwal,Saturday,12:55,14:10,2022-03-29,2022-10-18
Air India,711,Kolkata,Aizwal,"Sunday,Monday,Tuesday,Wednesday",13:00,14:05,2022-03-30,2022-10-22
Air India,711,Kolkata,Aizwal,Friday,13:15,14:20,2022-04-04,2022-10-24
Air India,420,Hyderabad,Surat,Saturday,16:00,17:25,2022-10-25,2023-03-21
Air India,423,Delhi,Surat,"Sunday,Tuesday",05:55,08:00,2022-10-26,2023-03-24
Air India,419,Delhi,Surat,Saturday,06:00,08:00,2022-10-25,2023-03-21
Air India,667,Goa,Surat,Saturday,11:05,12:30,2022-10-25,2023-03-21
Air India,547,Delhi,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:15,00:30,2022-03-29,2022-10-24
Air India,547,Delhi,Coimbatore,"Sunday,Tuesday,Thursday,Saturday",07:40,11:10,2022-10-25,2023-03-26
Air India,679,Mangalore,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:20,2022-03-29,2022-10-24
Air India,679,Mangalore,Coimbatore,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:20,13:20,2022-03-29,2022-10-24
Air India,821,Delhi,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,09:25,2022-10-25,2023-03-27
Air India,449,Leh,Jammu,"Sunday,Thursday,Saturday",08:50,09:40,2022-03-29,2022-10-23
Air India,3827,Srinagar,Jammu,Friday,10:30,11:00,2022-04-04,2022-10-24
Air India,822,Srinagar,Jammu,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:15,15:05,2022-03-29,2022-10-24
Air India,481,Delhi,Bhopal,"Sunday,Tuesday,Thursday,Saturday",09:05,07:20,2022-10-25,2023-03-26
Air India,631,Mumbai,Bhopal,"Sunday,Monday,Wednesday,Thursday,Saturday",19:20,20:50,2022-03-29,2022-10-23
Air India,482,Pune,Bhopal,"Monday,Tuesday,Thursday,Saturday",12:45,14:00,2022-03-29,2022-10-23
Air India,705,Kolkata,Dibrugarh,"Monday,Tuesday,Wednesday,Thursday,Saturday",05:55,07:25,2022-03-29,2022-10-23
Air India,3777,Imphal,Agartala,"Monday,Thursday",15:30,16:15,2022-10-27,2023-03-26
Air India,3743,Kolkata,Agartala,"Sunday,Monday,Wednesday,Saturday",15:35,16:35,2022-03-29,2022-10-22
Air India,3743,Kolkata,Agartala,Thursday,16:10,17:10,2022-04-03,2022-10-23
Air India,883,Delhi,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:00,00:35,2022-03-29,2022-10-24
Air India,883,Delhi,Goa,"Sunday,Tuesday,Wednesday,Saturday",13:00,15:15,2022-10-25,2023-03-25
Air India,663,Mumbai,Goa,"Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:25,14:45,2022-03-29,2022-10-24
Air India,683,Mumbai,Goa,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:25,2022-03-29,2022-10-24
Air India,529,Hyderabad,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:05,18:10,2022-10-25,2023-03-27
Air India,764,Delhi,Kolkata,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,19:10,2022-03-29,2022-10-24
Air India,690,Varanasi,Kolkata,"Sunday,Tuesday,Friday",13:40,15:20,2022-05-16,2022-10-24
